# SPH Gas Particles
# Columns contain: x(pc) y(pc) z(pc) h(pc) M(Msun) Z(0-1)
25798.56 -13755.10 -4795.19 7328.42 20824188.00 3.479897e-04
23927.27 -16227.44 -3759.05 7217.32 20220252.00 1.066728e-04
25024.06 -14095.89 -2057.28 7180.65 26136838.00 1.181852e-04
24963.63 -18428.85 -4286.81 7322.96 18641564.00 6.918414e-06
22909.76 -18243.07 -1237.10 7077.27 30545262.00 4.256683e-04
22763.57 -17310.46 429.30 6982.13 19253338.00 4.253558e-05
22092.57 -14906.20 1463.18 6899.03 19605186.00 2.640049e-05
22193.64 -14757.89 -1814.83 7007.51 19995644.00 3.307772e-05
24819.27 -15877.71 944.40 7120.87 22276556.00 6.376608e-05
27514.51 -15405.62 72.63 7291.31 19422146.00 2.988588e-05
25928.56 -13087.40 1523.37 7154.07 20658570.00 3.997282e-05
28704.06 -12411.11 2242.63 7268.72 18934534.00 2.648814e-05
27681.74 -15543.93 3372.78 7248.69 18413428.00 2.815704e-06
28431.79 -17491.56 559.79 7340.97 19552976.00 1.287171e-04
30204.91 -14040.19 -2123.78 7509.47 18643096.00 7.450734e-06
26941.79 -16698.54 -1936.04 7320.90 18910074.00 2.247673e-05
26332.25 -18728.60 1920.58 7213.98 18606614.00 6.924939e-06
26015.19 -16733.70 4591.49 7159.75 18407576.00 2.881816e-06
23113.24 -18501.30 3714.59 7006.53 18708692.00 8.831652e-06
25484.53 -20806.40 2957.22 7194.61 20569756.00 6.408597e-05
22259.32 -19537.49 642.02 7009.65 21214166.00 5.592378e-05
22889.66 -20510.82 3972.34 7064.67 19938458.00 7.840976e-05
23795.86 -21958.43 5360.39 7183.15 19352824.00 2.807278e-05
22270.53 -23746.46 2597.12 7145.25 19312798.00 2.002457e-05
25001.44 -22403.00 712.70 7223.85 29424162.00 1.058585e-03
24153.86 -22725.73 -1767.13 7255.66 19938776.00 7.113291e-05
25847.25 -20247.33 -720.93 7296.08 20742064.00 4.099530e-05
23256.74 -20300.60 -2793.93 7223.01 19119264.00 4.064275e-05
20396.31 -19891.63 -4355.91 7115.68 18696250.00 6.641601e-06
19464.29 -20915.13 -2503.31 7002.79 19144578.00 1.587940e-05
19586.52 -22103.20 -996.09 6954.40 19213752.00 1.353536e-05
21253.16 -22822.50 -3101.27 7168.63 18437880.00 3.128190e-06
20158.99 -26702.26 -796.85 7190.52 19753360.00 2.421609e-05
19414.66 -24931.43 -2399.29 7120.59 20952020.00 2.255012e-04
19914.56 -24690.93 1530.82 7054.48 19424518.00 4.806124e-05
21360.42 -22348.68 1079.73 7050.29 18794494.00 8.769851e-06
17122.95 -22340.36 1629.63 6809.72 19140980.00 1.415824e-05
16505.64 -22832.49 3311.15 6868.27 18668294.00 6.619926e-06
20153.83 -24442.69 4491.06 7133.92 18930218.00 1.186849e-05
20448.85 -20780.29 2483.56 6943.41 19644316.00 3.795578e-05
20110.62 -18197.49 2489.19 6816.90 28692274.00 1.447849e-04
17435.81 -20804.60 474.70 6773.21 18900436.00 1.217347e-05
18417.02 -19085.52 -350.23 6766.43 19366418.00 1.574245e-05
16818.14 -18596.51 2383.88 6580.43 20897192.00 1.045579e-04
16504.61 -19854.74 3147.32 6643.49 25242118.00 1.032914e-04
13855.06 -21591.08 -811.21 6639.03 22847450.00 7.349973e-05
13974.08 -19430.77 -298.51 6451.60 29562912.00 1.820080e-04
14305.97 -18414.02 -457.77 6427.10 22544734.00 7.670797e-05
12153.07 -23952.08 3033.93 6791.50 20262252.00 3.452036e-05
15422.20 -24663.73 3166.45 6933.97 18861890.00 1.540837e-05
13089.34 -25160.67 490.70 6880.79 23309632.00 8.730934e-05
13854.20 -22920.03 1238.21 6701.75 19737964.00 6.047589e-05
-213.84 -3558.47 -439.32 1735.65 39246660.00 5.332633e-04
574.31 -3553.61 178.82 1339.35 52655428.00 2.990175e-04
719.91 -3597.20 63.32 1244.01 42436312.00 3.544201e-04
600.86 -3666.87 -15.01 1295.58 43868172.00 3.376153e-04
-5002.70 -6004.01 5059.75 6161.46 21390280.00 4.613213e-05
-5781.18 -6792.62 1662.26 3802.48 19519492.00 2.457856e-05
-4445.89 -7989.14 2866.03 4785.43 19055214.00 2.065803e-05
-7030.81 -7352.23 3080.49 5388.36 19231692.00 4.657421e-05
-6717.00 -6773.04 1344.98 4063.26 51300776.00 4.990628e-04
-7587.94 -8361.28 542.53 4904.89 29099824.00 4.642872e-04
-2880.84 -2523.64 -1811.31 3281.32 21463646.00 1.416214e-04
7151.68 -5940.76 5389.62 5864.70 21103486.00 5.884462e-05
7802.65 -8960.95 6465.46 6418.14 19298928.00 1.707958e-05
8349.93 -10699.84 8537.24 6761.48 22423886.00 6.482234e-05
