# SPH Star Particles
# Columns contain: x(pc) y(pc) z(pc) h(pc) M(Msun) Z(0-1) t(yr)
-8161.35 6710.69 -6320.48 132.25588445282978 28899582.05 2.421794e-02 5.685978e+09
-10493.61 6067.31 -6205.59 106.93113304307181 19863655.72 2.382200e-03 9.636971e+09
-11263.37 7583.85 -5826.45 126.74527197757907 26656578.59 1.985310e-02 5.153537e+09
-6288.65 11673.92 -6308.99 126.10427977560624 25302572.71 1.160692e-02 2.566425e+09
4821.18 -14497.95 4214.91 104.9173384122941 19282081.86 8.817829e-05 1.185879e+10
-8609.42 2321.90 -3471.21 129.27060292476412 28144915.77 2.333026e-02 7.201780e+09
-10286.81 3321.44 -3356.32 145.00595171662033 33752974.14 3.685131e-02 5.738786e+09
-10217.88 2976.77 -2781.87 104.96334185334996 19093847.49 5.978064e-03 9.622741e+09
-9344.72 3218.04 -2689.96 168.9661198164633 29354069.73 1.186267e-02 1.888068e+07
-9218.34 1690.01 -3034.63 111.13921903281205 21240102.77 3.998543e-03 7.620144e+09
-9137.91 2701.04 -2391.25 217.8468545332937 57981119.29 6.007717e-02 2.272807e+09
3293.15 12259.86 -8135.73 113.57754239504972 22307687.22 9.544487e-03 8.480098e+09
-9126.43 3241.02 -1816.80 111.03025188265264 21226998.72 1.772395e-02 7.812590e+09
-9654.92 3218.04 -2552.09 141.3346766912228 30939844.18 2.520428e-02 2.743186e+09
-10057.03 2195.52 -2701.45 109.28656409546691 20506995.80 7.213496e-03 7.493914e+09
-10493.61 2413.81 -3218.45 123.39991911960243 25656624.75 1.041011e-02 6.156146e+09
-10424.68 3183.58 -3080.59 128.99000975053468 26377730.80 2.873924e-02 2.615296e+09
-8977.07 1885.32 -2586.56 106.06882287013842 19332308.87 9.226211e-03 7.970997e+09
-8402.62 1609.59 -2253.38 113.2377006906308 20957816.08 5.355009e-03 3.220253e+09
-8574.95 2988.26 -484.08 156.96165657198577 36950579.23 4.462769e-02 3.173800e+09
-9379.18 3160.60 -782.79 114.50282008752657 22631860.41 1.324966e-02 8.238102e+09
-8299.22 2735.51 -231.32 126.79002940478375 27128149.48 1.567408e-02 6.910927e+09
-8115.40 3424.84 -667.90 174.53303535185165 43620597.24 4.427269e-02 3.466040e+09
-7885.62 2976.77 -679.39 111.06970517750001 21253182.39 1.028337e-02 7.886536e+09
-8000.51 2861.88 -1518.09 106.6432200137717 19627453.11 6.161621e-03 8.554313e+09
-7736.26 2505.73 -1564.04 127.25305120023333 25958693.02 2.072547e-02 2.962915e+09
-9011.54 1494.70 -2184.45 136.29239014377896 25891829.70 1.107863e-02 5.770566e+08
-8092.42 2448.28 -3344.83 101.53973018046358 17776386.86 3.272292e-04 9.821623e+09
-7828.17 3252.51 -3827.37 135.22043718777493 28910757.89 2.413585e-02 3.040472e+09
-8586.44 2655.08 -3930.77 107.5375073984454 19862027.77 4.424996e-03 7.696208e+09
-8414.11 2287.44 -3195.48 145.73616155868942 31516305.51 2.310084e-02 1.724947e+09
-8747.29 2103.61 -2609.54 109.76716345022989 20972484.51 1.112969e-02 9.650103e+09
-8620.91 1747.45 -2678.47 125.34469144181674 26845231.99 3.220262e-02 8.326196e+09
-8666.87 3126.13 -2724.43 107.57106213230922 19981580.48 1.967226e-03 8.506922e+09
-10677.44 2218.50 -4206.50 105.01440174816886 19116589.83 4.131042e-03 9.649578e+09
-10539.57 1770.43 -3252.92 161.00729207696372 38258729.74 3.729372e-02 2.954237e+09
-11056.57 2000.21 -3275.90 221.39980015766838 56766213.25 3.226823e-02 1.346409e+09
-10102.99 2310.41 -8296.58 105.13376758884775 19091227.91 7.366671e-04 8.983947e+09
-11343.80 1701.50 55.90 118.4255650949072 24088462.87 2.074602e-02 7.847547e+09
-11952.71 2103.61 -1587.02 113.99467125220087 22299416.10 1.405530e-02 7.363208e+09
-12136.54 460.69 -1701.91 127.16038130157693 27289041.66 2.622089e-02 6.994002e+09
-11872.29 299.84 -1288.31 145.0422194837014 33831555.87 2.981653e-02 5.935510e+09
-8012.00 2850.40 -8262.11 105.26390554315745 19283143.44 1.475652e-03 1.033766e+10
-7782.22 2976.77 -5734.54 108.70268657733294 20324843.18 7.618267e-03 7.788708e+09
-8954.09 3045.71 -7354.48 119.93613016828542 24581899.50 8.600843e-03 7.339575e+09
-8827.71 3206.55 -5860.92 126.64424197375605 26172967.34 1.161687e-02 3.885849e+09
-10872.75 472.18 -667.90 126.84056345889482 27174630.28 2.923984e-02 7.031172e+09
-9861.72 1460.23 -5964.32 110.2287258471932 20964092.36 1.158682e-02 8.144066e+09
-9333.23 2632.10 -5274.98 105.72182515956503 19263831.12 5.028990e-03 8.503130e+09
-9080.47 2942.31 -4872.87 152.3607027960132 36835600.70 4.553292e-02 6.594974e+09
-8965.58 2930.82 -4689.04 127.40529351647172 27210896.87 2.184698e-02 6.269289e+09
-8241.77 1839.37 -4918.82 123.0128698751155 25926632.53 3.036476e-02 8.234704e+09
-7552.44 1287.90 -4263.95 117.07512613794502 23751747.30 1.316738e-02 9.094247e+09
-9241.32 3034.22 -6412.39 107.61007722656674 20012180.33 7.740784e-03 8.632068e+09
-10080.01 2643.59 -6825.99 155.60397396875112 37562571.36 3.008040e-02 5.208815e+09
-10355.75 1977.23 -7262.57 215.0253457126397 58580190.46 7.203258e-02 3.515439e+09
-10206.39 1977.23 -725.35 148.7584729418185 34962988.51 2.375676e-02 5.166730e+09
-10045.54 1483.21 -3781.41 114.18409203065926 22275915.66 1.184875e-02 6.817727e+09
-9942.14 1207.47 -3758.43 103.71189812529786 18591429.17 3.395144e-04 9.487931e+09
-10401.70 1471.72 -3494.19 152.17532489430124 33073858.69 2.992018e-02 1.367900e+09
-10539.57 1655.54 -2931.23 106.59934660862656 19658845.92 6.124973e-03 8.962190e+09
-9861.72 1356.83 -2149.98 153.93151854527767 37041771.55 3.689719e-02 5.481786e+09
-10206.39 2321.90 -2356.78 154.10233294564648 33086669.40 1.366536e-02 1.132652e+09
-9976.61 2241.48 -2724.43 179.20661611254425 31754695.34 1.817653e-02 1.684817e+07
-11447.20 1632.56 -2931.23 155.85076854096238 36378429.20 3.733191e-02 2.953552e+09
-11435.71 1862.34 -3229.94 107.54678963007069 19977587.99 1.248838e-03 8.550666e+09
-11941.22 1942.77 -2781.87 186.6686615589752 49633898.03 4.185346e-02 5.885825e+09
-12010.16 2218.50 -2437.20 118.53488661597842 22594667.05 7.314924e-03 2.612234e+09
-11320.82 3321.44 -3597.59 169.77394069865713 32029551.96 2.840885e-02 6.611280e+07
-11320.82 2655.08 -2241.89 207.3846516013812 46737347.22 4.040291e-02 2.853488e+08
-11860.80 2953.80 -1805.31 110.42931502503326 21032199.29 1.239261e-02 8.074547e+09
-11631.02 2746.99 -1564.04 165.01087556707444 41915026.01 2.914897e-02 7.299445e+09
-11182.95 2827.42 -794.28 117.52784831431283 23680400.43 1.302165e-02 7.484609e+09
-10171.92 2758.48 -782.79 106.54512785912073 19707657.42 1.104710e-02 9.588109e+09
-9574.50 2838.91 -1518.09 159.39014899925084 36743227.83 4.345710e-02 2.022105e+09
-7989.02 3229.53 -4884.35 121.4097339745186 24687283.08 1.676572e-02 5.309016e+09
-9160.89 2551.68 -1701.91 122.66836800268439 25393453.76 1.100536e-02 6.222510e+09
-9850.23 2287.44 -1713.40 134.67261024164705 28689745.87 2.103454e-02 3.005515e+09
-8345.18 253.89 -5137.11 152.0954275902294 35405424.37 2.889931e-02 3.539781e+09
-7288.19 93.04 -5114.13 102.60970932859325 18130386.79 5.945770e-03 9.184556e+09
-8195.82 -102.27 -3620.57 201.7998117566475 51866259.25 5.622204e-02 2.047258e+09
-8379.64 -10.36 -4355.86 102.46344178213666 18011788.58 1.101552e-03 8.609158e+09
-9321.74 -274.60 -3425.25 115.51539495838409 23100103.31 1.740692e-02 8.768476e+09
-9792.79 -228.65 -3999.70 105.87502008578139 19499092.85 3.156400e-03 1.009813e+10
-8126.89 839.83 -3689.50 105.39767484670315 19182903.64 5.797913e-03 8.886816e+09
-8310.71 1081.09 -4160.55 109.29066031837216 20717810.47 7.709054e-03 9.062822e+09
-9976.61 1058.12 -3023.14 168.9606251621104 32294925.09 1.065060e-01 8.461347e+07
-9183.87 -849.05 -2345.29 117.27672889280163 23410680.71 1.563752e-02 6.568214e+09
-8781.76 -469.92 -2138.49 167.0147630540813 40835446.54 3.334123e-02 3.442615e+09
-8299.22 253.89 -1541.06 183.97692107995945 47714096.40 3.941432e-02 4.287101e+09
-7885.62 -1423.50 -575.99 118.49978103307046 24230989.42 2.877965e-02 8.575539e+09
-8149.86 -757.14 55.90 221.9846264753404 59428402.45 5.748172e-02 2.251908e+09
-8012.00 242.40 -415.14 124.66145670298106 26130398.57 2.571208e-02 6.127919e+09
-8368.15 -56.31 -690.88 117.72716861566224 22517261.32 1.017084e-02 3.030042e+09
-9379.18 70.06 -2345.29 124.61100647854803 24166796.83 7.601994e-03 1.796330e+09
-9333.23 -917.99 -1115.97 110.94320238286622 21430139.88 8.520609e-03 9.636795e+09
-8563.47 -205.67 -4757.98 104.0213172774605 18779640.57 1.426132e-03 1.016213e+10
-9758.32 1333.85 -4126.08 150.4369183768334 34732378.43 2.718690e-02 3.439451e+09
-12136.54 2517.21 -7882.98 111.73483651631446 21510553.46 1.299177e-02 7.889275e+09
-10355.75 1850.85 -4459.26 124.68819837028246 24891301.13 1.875407e-02 2.728272e+09
-10780.84 1081.09 -5550.71 108.66953956053968 20538147.60 1.619874e-02 9.599095e+09
-10941.68 2057.66 -5355.40 132.2614857995002 29081773.59 1.897960e-02 6.340486e+09
-11493.15 426.22 -5320.93 110.00301062857436 20853955.01 6.682508e-03 7.977255e+09
-9137.91 184.95 -5091.16 110.73812069637009 21125737.11 7.437189e-03 7.891018e+09
-10849.77 391.76 -5137.11 119.78806790463034 24542092.39 1.911090e-02 7.434396e+09
-10171.92 -550.34 -5206.05 128.24708066003984 27668867.68 2.140513e-02 6.833153e+09
-10551.06 -458.43 -4217.99 175.2766045962517 44089436.33 3.624742e-02 3.724384e+09
-11320.82 -1216.70 -5883.89 117.91127383044358 23451616.58 1.472613e-02 5.653870e+09
-10562.55 690.47 -6963.86 139.53130217325773 30504214.17 2.158196e-02 3.070796e+09
-9402.16 770.89 -8411.47 117.26009251214644 23563989.38 1.272281e-02 7.407793e+09
-8322.20 874.29 -7457.88 120.77018973971228 24740987.21 1.638477e-02 6.542426e+09
-10080.01 -780.12 -5160.09 125.55243662581125 26592549.90 2.573065e-02 6.642317e+09
-10711.90 1150.03 -5723.05 127.00415326519072 26939327.82 2.685646e-02 5.804396e+09
-9229.83 -171.20 -840.24 169.49808009079823 42499200.71 5.026941e-02 4.612900e+09
-9172.38 -826.08 -621.95 142.80017950220338 30919798.72 1.982120e-02 2.097279e+09
-9574.50 368.78 -392.17 112.63728205283945 21844859.85 1.444427e-02 7.795162e+09
4120.36 13558.12 -6435.37 113.40507045331928 21947769.23 5.171347e-03 6.660386e+09
5636.90 13799.38 -8514.87 161.32364241932603 39653674.85 3.994525e-02 5.059696e+09
4189.29 12593.04 -6619.19 109.1184398656759 20587629.70 7.455990e-03 8.552656e+09
-10034.05 1506.19 -1782.33 175.93389023928762 41014526.88 4.257690e-02 1.313841e+09
2408.50 1827.88 5237.43 141.49592688741282 31049503.20 3.303462e-02 2.812370e+09
891.96 2275.95 5030.63 103.5596367568599 18654915.04 2.850472e-04 1.077328e+10
-8643.89 2264.46 -943.64 111.7261067984764 21573165.02 1.956701e-02 8.358440e+09
-9758.32 -676.72 -1575.53 121.47222518907307 25389728.60 3.658050e-02 8.609268e+09
-9712.36 -423.96 -1655.95 127.278398246527 25502089.06 1.333264e-02 2.243148e+09
-9344.72 -446.94 -1793.82 143.021840412756 30039069.15 2.525411e-02 1.405289e+09
-9321.74 -1021.39 -1747.87 148.36293403720796 34911227.82 3.929380e-02 5.420237e+09
-8977.07 -148.23 -1161.93 157.7421108747326 33223192.12 2.581985e-02 7.028985e+08
-9046.00 -113.76 -1460.64 160.03069919019387 35218219.43 2.209985e-02 1.191745e+09
4740.76 13270.89 -5998.78 120.33456500722897 24907926.25 2.297987e-02 8.350583e+09
1328.54 3195.06 5214.45 146.61741723886456 34507369.76 3.284011e-02 6.172470e+09
1902.99 3034.22 5030.63 121.438076026583 25334493.58 3.646418e-02 8.344037e+09
-9413.65 782.38 -1587.02 119.78480997850569 24663306.95 1.814964e-02 8.150733e+09
-8781.76 1207.47 -472.59 142.18923642937546 31765316.96 2.625591e-02 3.561368e+09
-8724.31 1000.67 -70.48 113.99184771622618 22413687.88 1.025553e-02 8.098015e+09
-8689.84 242.40 -633.43 123.76794664804936 26173603.41 3.626999e-02 7.968664e+09
-7828.17 1012.16 -346.21 117.82840438324048 23498477.67 1.201197e-02 5.995411e+09
1397.47 2448.28 4984.67 107.95688441514453 20264488.85 1.301977e-02 9.639951e+09
-7977.53 1195.98 -1874.24 165.26438413441036 35002670.02 1.811212e-02 5.184405e+08
-8931.11 1690.01 -2023.60 119.88077590768584 24721984.68 2.783891e-02 8.286333e+09
-9195.36 2367.86 -1644.46 161.29853162030687 37401573.09 3.722177e-02 2.005845e+09
3580.38 -12809.07 469.51 125.35926256403968 25801773.06 1.924460e-02 4.156678e+09
-11137.00 47.09 -1747.87 122.59348523753654 25713542.15 2.748931e-02 7.933430e+09
5211.81 -14555.40 3111.97 107.54045667893718 20098599.99 7.042707e-03 9.610052e+09
-6748.21 10272.27 -3643.55 108.02845590800897 20204514.05 9.491239e-03 8.876872e+09
-5392.51 12064.55 -1874.24 157.04153863429795 38093319.49 3.441831e-02 5.181447e+09
-6288.65 11478.61 -3161.01 133.91503382013101 28123818.69 2.179824e-02 2.566189e+09
-7380.10 12248.37 -4689.04 133.79786279284136 28308087.56 1.035930e-02 2.902257e+09
-7357.12 11685.41 -5229.02 118.270202028381 22610222.81 1.006557e-02 2.814683e+09
-9356.20 4527.78 -3723.97 125.58212757360445 22668605.00 3.382146e-03 6.802580e+08
-16410.43 -469.92 -2345.29 104.26510160214137 18717584.29 2.982855e-04 8.665918e+09
-6483.96 10502.05 -3861.84 110.51098418366412 21267209.31 1.154409e-02 9.686999e+09
-5587.82 11076.50 -4964.78 114.20689751353173 22443893.03 1.932747e-02 7.750986e+09
-15181.11 47.09 -2127.00 133.10511719598566 29553429.88 1.688796e-02 6.924119e+09
-16651.70 1241.94 -4160.55 123.54648388037216 24859414.79 5.156874e-03 3.491258e+09
-16801.06 -607.79 -4367.35 106.78281166950272 19804009.58 1.009844e-02 9.620982e+09
-5725.69 11007.56 -5297.96 181.31652527965866 42295119.94 5.145705e-02 1.141720e+09
-7196.28 10536.52 -5550.71 126.04860162761418 26841604.09 2.381799e-02 6.901199e+09
-7483.50 10525.03 -6067.72 117.0180533689452 23617944.54 1.893136e-02 8.318466e+09
-16617.23 4401.41 6328.88 140.51343543965942 32133872.97 2.817632e-02 6.014293e+09
-14836.44 -297.58 -2276.36 178.6660899692875 36134707.21 1.665281e-02 1.353628e+08
-15192.60 690.47 -4838.40 104.13447972196288 18664504.00 3.790936e-03 8.645222e+09
-6288.65 10881.19 -2781.87 109.66534468534512 20798430.47 7.584983e-03 8.541813e+09
-15813.01 -975.43 -1276.82 117.3796755479003 23779637.92 1.555992e-02 8.462589e+09
-6851.61 10605.45 -3976.73 158.68749625862432 36722368.42 3.370564e-02 2.219268e+09
-7288.19 10260.78 -3000.16 107.12160550294587 19964866.68 1.310671e-03 9.885790e+09
-12251.43 2666.57 -3229.94 127.09146568533106 26294375.32 9.693230e-03 3.781310e+09
-12090.58 1150.03 -1885.73 118.22889304929654 23829730.62 1.666456e-02 6.836233e+09
-15158.14 3103.15 -2414.23 103.51033347484038 18477793.52 5.353129e-03 9.152951e+09
-16605.75 2413.81 -2919.74 122.00056554549172 25509274.72 2.182879e-02 8.081116e+09
-15939.39 1598.10 -3735.46 107.47788544514455 19947921.08 8.469998e-03 8.526952e+09
-6518.43 10823.74 -2885.27 114.96190188810726 22363615.09 1.409212e-02 5.790069e+09
-14859.42 2930.82 -231.32 110.12196113130285 21022279.23 9.971945e-03 8.907882e+09
-14675.60 3447.82 -1357.24 133.47692468082516 29931165.54 1.277524e-02 7.991709e+09
-6529.92 9939.09 -2149.98 142.83779616501323 32828213.57 3.169790e-02 5.439102e+09
-15847.47 1827.88 -1839.78 112.74603200792389 21821496.59 8.380999e-03 7.379727e+09
-15893.43 1046.63 -1552.55 110.77973070020758 21161111.36 1.204406e-02 8.026714e+09
-14847.93 -538.85 -1380.22 106.24104332283468 19425240.47 2.175342e-03 8.178745e+09
-15077.71 2907.84 55.90 108.3485061875257 20287945.93 7.033707e-03 8.545080e+09
-15594.72 736.42 -5769.00 105.16269263821866 19190788.13 9.168014e-04 9.806175e+09
-16927.44 3620.16 5938.26 108.1738356219661 20062982.93 1.818044e-03 7.389726e+09
-17570.82 4252.05 4938.72 110.32056506994881 20808180.01 4.268357e-03 6.891165e+09
-8437.09 5458.39 -7480.86 112.1422601830101 21743324.58 7.467168e-03 8.423323e+09
-9172.38 5894.97 -6871.95 127.26951992153238 25553489.47 1.749308e-02 2.318362e+09
-10148.94 5217.12 -7400.44 103.40446802276921 18417706.14 8.099222e-04 8.976434e+09
-9126.43 5194.15 -8514.87 106.33310355110518 19437081.17 6.954933e-03 7.991342e+09
-16536.81 529.62 -6389.41 118.70128471648937 24024593.40 1.508645e-02 6.904540e+09
3672.29 -14647.31 4272.36 141.1534521690148 32411718.06 2.580903e-02 6.127111e+09
3212.73 -13797.12 3950.66 142.85395243023953 33004980.57 2.517705e-02 5.952553e+09
-7828.17 4723.10 -7423.42 132.34930881858872 28241128.50 1.267309e-02 3.782365e+09
-9252.80 5538.81 -7641.71 112.85659954284628 21952745.23 1.237335e-02 7.947500e+09
-9505.56 4148.65 -6653.66 164.16203148878958 39403188.81 4.124015e-02 2.947611e+09
-9861.72 5446.90 -8285.09 132.5931236267889 28810835.58 2.308446e-02 4.999660e+09
-11263.37 4665.65 -7768.09 106.4753968087337 19637772.96 4.867692e-03 9.201053e+09
-11883.78 4171.63 -7055.77 104.96534614474359 19059410.82 2.667706e-03 9.291401e+09
-11493.15 3930.36 -6136.65 103.45155362876004 18516816.42 6.196858e-03 9.753678e+09
5142.88 -13762.66 2330.72 113.69575748287522 22192681.76 1.029494e-02 7.413983e+09
3752.71 -13992.44 2319.23 125.96032135573623 26543586.99 1.640127e-02 5.806753e+09
-9436.63 4320.98 -7009.81 183.0954977404282 47551542.30 3.578338e-02 4.545117e+09
-7621.37 3815.47 -5803.47 107.2903127300434 19882112.00 4.933235e-03 8.583511e+09
-16238.10 -952.45 -7354.48 108.26150622345814 20214557.03 7.177263e-03 8.234352e+09
-20282.22 1804.90 687.80 103.5317405262652 18473634.54 4.344015e-03 9.036006e+09
-17846.55 6894.51 4272.36 111.65820475924707 21462644.26 1.768362e-02 7.767272e+09
-21040.49 5527.33 3824.29 104.10613766989846 18763901.43 3.021847e-03 9.668766e+09
-19834.15 5148.19 1928.61 107.91120105104126 20005364.59 5.779530e-03 7.690292e+09
-18260.16 6124.75 1250.76 112.26225474627444 21791113.48 1.688144e-02 8.432601e+09
-16996.37 6768.13 1480.54 116.48880993826745 23406732.08 2.348232e-02 8.277093e+09
-17984.42 4596.72 503.97 108.9542099054748 20440362.10 1.230382e-02 7.918088e+09
-17593.80 4378.43 561.42 109.71153864839658 20768571.60 7.313450e-03 8.178508e+09
-16778.08 4573.74 320.15 112.17567774103709 21675695.11 1.597592e-02 7.854940e+09
-16915.95 2103.61 768.22 104.2643661872384 18713018.90 3.445788e-03 8.628583e+09
-17283.59 161.98 929.07 155.69349644404033 37764972.24 3.546071e-02 5.623531e+09
-18857.58 1127.05 952.04 105.13781427603413 19101310.36 1.421213e-03 9.060427e+09
-17949.95 93.04 3020.06 109.92326574209898 20911092.40 1.335474e-02 8.639573e+09
-17260.62 3195.06 2882.19 123.89924678653219 25728171.77 1.783855e-02 5.678113e+09
-17111.26 2023.19 2893.68 104.74988481992757 18943508.98 3.329537e-03 8.998532e+09
-18719.72 1724.48 2801.77 124.29450371858925 26369271.98 2.952843e-02 7.924403e+09
-21143.89 139.00 3318.77 103.76585776488969 18578751.82 4.690084e-03 9.166634e+09
-20960.07 -1044.37 963.53 105.39792252529742 19373690.91 2.398333e-03 1.073943e+10
-13090.12 2815.93 -2942.72 113.55921036863377 22462089.52 1.369004e-02 9.722880e+09
4499.49 -13395.01 1894.14 126.66533656910809 27312946.84 2.644166e-02 8.076476e+09
